Joshua Project People Group Data

PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers
11359,AS,rhg,0,Rohingya,Rohingya,P,2384
11399,AS,coa,0,"Malay, Cocos Islands","Malay, Cocos Islands",P,1346
11415,AS,rar,0,"Cook Islands Maori","Cook Islands Maori",P,5413
11437,AS,hrv,0,Croatian,Croatian,P,62613
11456,AS,ell,0,Greek,Greek,P,27484
11457,AS,tur,0,Turkish,Turkish,P,30295
11458,AS,ces,0,Czech,Czech,P,
11496,AS,dan,0,Danish,Danish,P,6123
11539,AS,eng,0,English,English,P,551654
11543,AS,dhg,0,Dhangu-Djangu,Dhangu-Djangu,P,
11574,AS,djr,0,Djambarrpuyngu,Djambarrpuyngu,P,4533
11576,AS,ddj,0,Jaru,Jaru,P,
11577,AS,djj,0,Djeebbana,Djeebbana,P,191
11578,AS,dji,0,Djinang,Djinang,P,
11579,AS,djb,0,Djinba,Djinba,P,75
11659,AS,nld,0,Dutch,Dutch,P,75877
11683,AS,aer,0,"Arrernte, Eastern","Arrernte, Eastern",P,3098
11722,AS,arz,0,"Arabic, Egyptian","Arabic, Egyptian",P,50401
11801,AS,gbb,0,Kaytetye,Kaytetye,P,126
11824,AS,wrk,0,Garrwa,Garrwa,P,142
11871,AS,deu,0,"German, Standard","German, Standard",P,
11942,AS,ell,0,Greek,Greek,P,
11974,AS,gvn,0,Kuku-Yalanji,Kuku-Yalanji,P,339
11982,AS,guj,0,Gujarati,Gujarati,P,56040
11991,AS,gnn,0,Gumatj,Gumatj,P,
11994,AS,gup,0,Gunwinggu,Gunwinggu,P,
11994,AS,wlg,0,Kunbarlang,Kunbarlang,S,
11998,AS,gup,0,Gunwinggu,Gunwinggu,P,
11999,AS,guf,0,Gupapuyngu,Gupapuyngu,P,
12003,AS,gue,0,Gurindji,Gurindji,P,435
12037,AS,cnh,0,"Chin, Hakha","Chin, Hakha",P,5097
12051,AS,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,618089
12054,AS,hak,0,"Chinese, Hakka","Chinese, Hakka",P,9308
12057,AS,yue,0,"Chinese, Yue","Chinese, Yue",P,290927
12076,AS,haz,0,Hazaragi,Hazaragi,P,23088
12155,AS,hun,0,Hungarian,Hungarian,P,
12161,AS,run,0,Rundi,Rundi,P,3410
12189,AS,ibo,0,Igbo,Igbo,P,2120
12213,AS,mfe,0,Morisyen,Morisyen,P,4621
12247,AS,acm,0,"Arabic, Mesopotamian","Arabic, Mesopotamian",P,72416
12256,AS,eng,0,English,English,P,80976
12273,AS,ita,0,Italian,Italian,P,
12296,AS,ibd,0,Iwaidja,Iwaidja,P,126
12322,AS,jpn,0,Japanese,Japanese,P,
12347,AS,eng,0,English,English,P,
12347,AS,heb,0,Hebrew,Hebrew,S,
12486,AS,kan,0,Kannada,Kannada,P,14845
12662,AS,khm,0,Khmer,Khmer,P,36616
12700,AS,vie,0,Vietnamese,Vietnamese,P,304813
12725,AS,gia,0,Kija,Kija,P,181
12795,AS,kor,0,Korean,Korean,P,115439
12861,AS,kjn,0,Kunjen,Kunjen,P,
12877,AS,kmr,0,"Kurdish, Northern","Kurdish, Northern",P,4688
12893,AS,kuy,12584,Kuuku-Ya'u,"Kuuku-Ya'u: Kuuku-yau",S,
12893,AS,tcs,0,"Torres Strait Creole","Torres Strait Creole",P,
12989,AS,lao,0,Lao,Lao,P,12214
13007,AS,lvs,0,"Latvian, Standard","Latvian, Standard",P,3300
13077,AS,eng,0,English,English,P,
13077,AS,lit,0,Lithuanian,Lithuanian,S,
13159,AS,piu,0,Pintupi-Luritja,Pintupi-Luritja,P,1176
13186,AS,mkd,0,Macedonian,Macedonian,P,
13317,AS,npi,0,Nepali,Nepali,P,136456
13333,AS,gup,0,Gunwinggu,Gunwinggu,P,
13333,AS,ngk,3682,Dalabon,"Dalabon: Ngalkbun",S,
13340,AS,nbj,0,Ngarinyman,Ngarinyman,P,55
13341,AS,ung,0,Ngarinyin,Ngarinyin,P,12
13342,AS,eng,0,English,English,P,163
13437,AS,zlm,0,Malay,Malay,P,183253
13460,AS,mlt,0,Maltese,Maltese,P,
13483,AS,eng,0,English,English,S,
13483,AS,mid,0,Neo-Mandaic,Neo-Mandaic,P,
13522,AS,mri,0,Maori,Maori,P,
13556,AS,mpj,0,"Martu Wangka","Martu Wangka",P,1145
13591,AS,mph,0,Maung,Maung,P,392
13734,AS,ulk,0,"Meriam Mir","Meriam Mir",P,
13885,AS,mwf,0,Murrinh-Patha,Murrinh-Patha,P,
13909,AS,nus,0,Nuer,Nuer,P,2287
13924,AS,nck,0,Na-kara,Na-kara,P,63
13947,AS,nam,14709,Ngan'gityemerri,"Ngan'gityemerri: Nangikurrunggurr",P,
14021,AS,mwp,0,"Kala Lagaw Ya","Kala Lagaw Ya",P,
14045,AS,nor,0,Norwegian,Norwegian,P,3071
14066,AS,nuy,0,Nunggubuyu,Nunggubuyu,P,296
14088,AS,ntj,0,Ngaanyatjarra,Ngaanyatjarra,P,1176
14090,AS,nna,0,Nyangumarta,Nyangumarta,P,221
14095,AS,eng,0,English,English,P,133
14196,AS,sin,0,Sinhala,Sinhala,P,71087
14256,AS,pbu,0,"Pashto, Northern","Pashto, Northern",P,10157
14303,AS,pnw,0,Banyjima,Banyjima,P,105
14371,AS,pes,0,"Persian, Iranian","Persian, Iranian",P,62835
14400,AS,pti,0,Pintiini,Pintiini,P,244
14401,AS,eng,0,English,English,P,1389
14410,AS,eng,0,English,English,P,
14410,AS,pih,0,Pitcairn-Norfolk,Pitcairn-Norfolk,S,
14414,AS,pjt,0,Pitjantjatjara,Pitjantjatjara,P,
14431,AS,pol,0,Polish,Polish,P,
14449,AS,por,0,Portuguese,Portuguese,P,53810
14483,AS,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,139836
14539,AS,rmb,3713,Rembarrnga,"Rembarrnga: Rembarrnga",P,44
14561,AS,rit,0,Ritharrngu,Ritharrngu,P,40
14570,AS,rmn,0,"Romani, Balkan","Romani, Balkan",P,7675
14571,AS,ron,0,Romanian,Romanian,P,14192
14598,AS,rus,0,Russian,Russian,P,
14676,AS,smo,0,Samoan,Samoan,P,49408
14864,AS,srp,0,Serbian,Serbian,P,56331
14881,AS,ksw,0,"Karen, S'gaw","Karen, S'gaw",P,9854
14917,AS,sna,0,Shona,Shona,P,11653
14962,AS,slk,0,Slovak,Slovak,P,5985
14964,AS,slv,0,Slovene,Slovene,P,4500
14983,AS,som,0,Somali,Somali,P,15042
15007,AS,eng,0,English,English,P,105101
15077,AS,spa,0,Spanish,Spanish,P,128903
15104,AS,apd,0,"Arabic, Sudanese","Arabic, Sudanese",P,38055
15145,AS,swh,0,Swahili,Swahili,P,12183
15148,AS,swe,0,Swedish,Swedish,P,9491
15154,AS,apc,0,"Arabic, Levantine","Arabic, Levantine",P,85046
15175,AS,tgl,0,Tagalog,Tagalog,P,122145
15355,AS,are,3679,"Arrarnta, Western","Arrarnta, Western: Aranda, Western",P,467
15398,AS,wij,0,Wik-Iiyanh,Wik-Iiyanh,P,73
15399,AS,wim,0,Wik-Mungkan,Wik-Mungkan,P,477
15400,AS,wig,0,Wik-Ngathana,Wik-Ngathana,P,130
15417,AS,eng,0,English,English,P,
15417,AS,wro,0,Worrorra,Worrorra,S,
15459,AS,thd,0,"Kuuk Thayorre","Kuuk Thayorre",P,371
15468,AS,BOD,0,"Tibetan, Central","Tibetan, Central",P,1536
15481,AS,tir,0,Tigrigna,Tigrigna,P,4852
15506,AS,tiw,0,Tiwi,Tiwi,P,2161
15554,AS,ton,0,Tongan,Tongan,P,19477
15569,AS,tcs,0,"Torres Strait Creole","Torres Strait Creole",P,6537
15696,AS,ukr,0,Ukrainian,Ukrainian,P,8450
15727,AS,urd,0,Urdu,Urdu,P,73414
15741,AS,eng,0,English,English,P,113887
15755,AS,uig,0,Uyghur,Uyghur,P,5234
15799,AS,ceb,0,Cebuano,Cebuano,P,7571
15824,AS,wbp,0,Warlpiri,Warlpiri,P,2437
15842,AS,wmt,0,Walmajarri,Walmajarri,P,296
15865,AS,wrr,0,Wardaman,Wardaman,P,108
15876,AS,wrm,0,Warumungu,Warumungu,P,339
15890,AS,eng,0,English,English,P,267
15905,AS,cym,0,Welsh,Welsh,P,48492
15983,AS,kdd,0,Yankunytjatjara,Yankunytjatjara,P,730
15987,AS,jao,0,Yanyuwa,Yanyuwa,P,160
16041,AS,yij,0,Yindjibarndi,Yindjibarndi,P,403
16057,AS,yor,0,Yoruba,Yoruba,P,2048
16842,AS,gom,0,"Konkani, Goan","Konkani, Goan",P,2663
17000,AS,jav,0,Javanese,Javanese,P,13345
18211,AS,tam,0,Tamil,Tamil,P,77545
18274,AS,tur,0,Turkish,Turkish,P,64264
18495,AS,hnj,0,"Hmong Njua","Hmong Njua",P,2695
18503,AS,ind,0,Indonesian,Indonesian,P,79164
18605,AS,khk,0,"Mongolian, Halh","Mongolian, Halh",P,2266
18815,AS,tpi,0,"Tok Pisin","Tok Pisin",P,34181
18874,AS,eng,0,English,English,P,10631
19007,AS,asf,0,Auslan,Auslan,P,
19007,AS,asw,0,"Australian Aborigines Sign Language","Australian Aborigines Sign Language",S,
19007,AS,rsm,0,"Miriwoong Sign Language","Miriwoong Sign Language",S,
19007,AS,ygs,0,"Yolngu Sign Language","Yolngu Sign Language",S,
19007,AS,yhs,0,"Yan-nhangu Sign Language","Yan-nhangu Sign Language",S,
19204,AS,acm,0,"Arabic, Mesopotamian","Arabic, Mesopotamian",P,51209
19207,AS,als,0,"Albanian, Tosk","Albanian, Tosk",P,10101
19211,AS,eng,0,English,English,P,
19211,AS,hin,0,Hindi,Hindi,S,
19314,AS,prs,0,Dari,Dari,P,33452
19652,AS,gax,0,"Oromo, Borana-Arsi-Guji","Oromo, Borana-Arsi-Guji",P,3253
20621,AS,kky,0,"Guugu Yimidhirr","Guugu Yimidhirr",P,826
20718,AS,adt,0,Adnyamathanha,Adnyamathanha,S,
20718,AS,eng,0,English,English,P,
20719,AS,bck,0,Bunuba,Bunuba,P,41
20720,AS,bdy,0,Bandjalang,Bandjalang,P,115
20721,AS,dax,0,Dayi,Dayi,P,85
20722,AS,djd,0,Djamindjung,Djamindjung,P,29
20723,AS,gni,0,Gooniyandi,Gooniyandi,P,137
20724,AS,kkp,0,Koko-Bera,Koko-Bera,P,10
20725,AS,mep,0,Miriwoong,Miriwoong,P,171
20726,AS,eng,0,English,English,P,
20726,AS,nay,0,Ngarrindjeri,Ngarrindjeri,S,
20728,AS,nys,0,Nyungar,Nyungar,P,508
20729,AS,ump,0,Umpila,Umpila,P,12
20730,AS,eng,0,English,English,P,
20730,AS,wrh,0,Wiradjuri,Wiradjuri,S,
20732,AS,yii,0,Yidiny,Yidiny,P,197
20772,AS,wmb,0,Wambaya,Wambaya,P,113
20971,AS,dwu,0,Dhuwal,Dhuwal,P,344
20991,AS,gjr,0,"Gurindji Kriol","Gurindji Kriol",P,1097
20992,AS,dwy,0,Dhuwaya,Dhuwaya,P,548
21563,AS,kgs,0,Kumbainggar,Kumbainggar,P,95
21564,AS,gge,0,Gurr-goni,Gurr-goni,P,49
21574,AS,tjp,0,Tjupany,Tjupany,P,270
22373,AS,eng,0,English,English,P,
22373,AS,xjb,0,Minjungbal,Minjungbal,S,
10375,AU,apc,0,"Arabic, Levantine","Arabic, Levantine",P,55078
10491,AU,bar,0,Bavarian,Bavarian,P,7326559
10492,AU,rmc,0,"Romani, Carpathian","Romani, Carpathian",P,3239
10953,AU,bos,0,Bosnian,Bosnian,P,96704
10998,AU,bul,0,Bulgarian,Bulgarian,P,34138
11140,AU,eng,0,English,English,P,9273
11157,AU,ekk,0,"Estonian, Standard","Estonian, Standard",P,554
11234,AU,fra,0,French,French,P,16536
11317,AU,che,0,Chechen,Chechen,P,25663
11437,AU,hrv,0,Croatian,Croatian,P,88716
11458,AU,ces,0,Czech,Czech,P,
11659,AU,nld,0,Dutch,Dutch,P,3416
11765,AU,fra,0,French,French,P,936
11870,AU,gsw,6880,"German, Swiss","German, Swiss: High Alemannisch",P,59808
11871,AU,deu,0,"German, Standard","German, Standard",P,208094
11880,AU,aln,0,"Albanian, Gheg","Albanian, Gheg",P,
11880,AU,als,0,"Albanian, Tosk","Albanian, Tosk",S,
11942,AU,ell,0,Greek,Greek,P,13229
12051,AU,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,37493
12155,AU,hun,0,Hungarian,Hungarian,P,91102
12273,AU,ita,0,Italian,Italian,P,34150
12322,AU,jpn,0,Japanese,Japanese,P,2004
12346,AU,deu,0,"German, Standard","German, Standard",P,10225
12700,AU,vie,0,Vietnamese,Vietnamese,P,3638
12877,AU,kmr,0,"Kurdish, Northern","Kurdish, Northern",P,25369
13055,AU,deu,0,"German, Standard","German, Standard",P,620
13186,AU,mkd,0,Macedonian,Macedonian,P,24501
14202,AU,rmo,0,"Romani, Sinte","Romani, Sinte",P,3239
14371,AU,pes,0,"Persian, Iranian","Persian, Iranian",P,14874
14431,AU,pol,0,Polish,Polish,P,65385
14571,AU,ron,0,Romanian,Romanian,P,131363
14598,AU,rus,0,Russian,Russian,P,33235
14864,AU,srp,0,Serbian,Serbian,P,121723
14962,AU,slk,0,Slovak,Slovak,P,45232
14964,AU,slv,0,Slovene,Slovene,P,22208
15001,AU,dsb,0,"Sorbian, Lower","Sorbian, Lower",P,4521
15077,AU,spa,0,Spanish,Spanish,P,4189
15148,AU,swe,0,Swedish,Swedish,P,1999
15175,AU,tgl,0,Tagalog,Tagalog,P,9035
15741,AU,eng,0,English,English,P,5842
15843,AU,wae,0,Walser,Walser,P,8944
18274,AU,tur,0,Turkish,Turkish,P,117172
19007,AU,asq,0,"Austrian Sign Language","Austrian Sign Language",P,17946
19211,AU,bar,0,Bavarian,Bavarian,S,
19211,AU,hin,0,Hindi,Hindi,P,
19211,AU,sin,0,Sinhala,Sinhala,S,
19211,AU,urd,0,Urdu,Urdu,S,
19223,AU,por,47,Portuguese,"Portuguese: Brazilian Portuguese",P,872
19314,AU,prs,0,Dari,Dari,P,43830
19631,AU,yec,0,Yeniche,Yeniche,P,1790
21829,AU,ckm,0,Chakavian,Chakavian,P,30074
11140,AV,eng,0,English,English,P,326
13862,AV,aig,0,"Leeward Caribbean English Creole","Leeward Caribbean English Creole",P,14412
15741,AV,eng,0,English,English,P,343
19206,AV,eng,0,English,English,P,284
19211,AV,hin,0,Hindi,Hindi,P,122
10572,BA,abv,0,"Arabic, Baharna","Arabic, Baharna",P,776803
11140,BA,eng,0,English,English,P,22255
11982,BA,guj,0,Gujarati,Gujarati,P,29972
12640,BA,kvr,0,Kerinci,Kerinci,P,22836
12795,BA,kor,0,Korean,Korean,P,
12877,BA,kmr,0,"Kurdish, Northern","Kurdish, Northern",P,51596
14371,BA,pes,0,"Persian, Iranian","Persian, Iranian",P,194085
15175,BA,tgl,0,Tagalog,Tagalog,P,
15324,BA,tel,0,Telugu,Telugu,P,29859
15727,BA,urd,0,Urdu,Urdu,P,67183
15741,BA,eng,0,English,English,P,7354
17433,BA,mal,0,Malayalam,Malayalam,P,
18211,BA,tam,0,Tamil,Tamil,P,37139
18274,BA,tur,0,Turkish,Turkish,P,1512
19007,BA,xxx,0,Unknown,"Language unknown",P,2998
19204,BA,afb,0,"Arabic, Gulf","Arabic, Gulf",P,144456
19226,BA,afb,0,"Arabic, Gulf","Arabic, Gulf",P,75
10682,BB,bjs,0,Bajan,Bajan,S,
10682,BB,eng,0,English,English,P,
11140,BB,eng,0,English,English,P,28053
15741,BB,eng,0,English,English,P,3327
19007,BB,ase,0,"American Sign Language","American Sign Language",P,1410
19211,BB,hin,0,Hindi,Hindi,P,3933
10168,BC,afr,6716,Afrikaans,"Afrikaans: Orange River",P,10768
10676,BC,xuu,0,Khwedam,Khwedam,P,2157
10874,BC,brl,0,Birwa,Birwa,P,22279
11140,BC,eng,0,English,English,P,7568
11278,BC,tsn,0,Setswana,Setswana,P,506665
11852,BC,diu,3503,Gciriku,"Gciriku: Gciriku",P,2971
12020,BC,gwj,0,Gwi,Gwi,P,2030
12085,BC,her,0,Herero,Herero,P,21889
12091,BC,hio,0,Tshuwau,Tshuwau,P,2763
12146,BC,gnk,0,Gana,Gana,P,1423
12160,BC,tsn,0,Setswana,Setswana,P,16338
12446,BC,kck,0,Kalanga,Kalanga,P,
12646,BC,xkv,0,Kgalagadi,Kgalagadi,P,79276
12856,BC,knw,0,Kung-Ekoka,Kung-Ekoka,P,2342
12857,BC,ktz,0,Ju'hoan,Ju'hoan,P,9668
12911,BC,kwn,0,Kwangali,Kwangali,P,9768
12920,BC,tsn,0,Setswana,Setswana,P,264000
13127,BC,loz,0,Lozi,Lozi,P,19922
13245,BC,nhr,0,Naro,Naro,P,9365
13275,BC,nde,0,"Ndebele (Zimbabwe)","Ndebele (Zimbabwe)",P,23031
13379,BC,tsn,0,Setswana,Setswana,P,252491
13380,BC,tsn,0,Setswana,Setswana,P,601826
13452,BC,tsn,0,Setswana,Setswana,P,46047
13639,BC,mhw,0,Mbukushu,Mbukushu,P,43358
13935,BC,nmq,0,Nambya,Nambya,P,22279
13990,BC,nso,16869,"Sotho, Northern","Sotho, Northern: Tswene",P,15650
14072,BC,huc,27324,Hua,"Hua: Sasi",S,
14072,BC,tsn,0,Setswana,Setswana,P,
14073,BC,nmn,0,Taa,Taa,P,2604
14128,BC,shg,0,Shua,Shua,P,
14566,BC,tsn,17699,Setswana,"Setswana: Rolong",P,
14681,BC,hgm,0,Haiom,Haiom,P,44703
14832,BC,tsn,0,Setswana,Setswana,P,9695
14917,BC,sna,0,Shona,Shona,P,
15005,BC,sot,0,"Sotho, Southern","Sotho, Southern",P,
15102,BC,sbs,0,Kuhane,Kuhane,P,7903
15301,BC,tsn,0,Setswana,Setswana,P,163378
15436,BC,xho,0,Xhosa,Xhosa,P,13868
15513,BC,tsn,0,Setswana,Setswana,P,11885
15602,BC,two,0,Tswapong,Tswapong,P,10061
16033,BC,yey,0,Yeyi,Yeyi,P,61204
16112,BC,zul,0,Zulu,Zulu,P,6859
18367,BC,hnh,0,Ani,Ani,P,1237
19007,BC,xxx,0,Unknown,"Language unknown",P,20381
19206,BC,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,1485
19211,BC,guj,0,Gujarati,Gujarati,P,
19211,BC,hin,0,Hindi,Hindi,S,
19325,BC,tyu,0,Kua,Kua,P,1212
11140,BD,eng,0,English,English,P,591
14449,BD,por,0,Portuguese,Portuguese,P,2851
15175,BD,tgl,0,Tagalog,Tagalog,P,460
15919,BD,eng,0,English,English,P,38658
19007,BD,xxx,0,Unknown,"Language unknown",P,320
19208,BD,eng,0,English,English,P,15463
19407,BD,eng,9591,English,"English: Bermudan",P,4436
10294,BE,amh,0,Amharic,Amharic,P,1050
10326,BE,eng,0,English,English,P,805
10328,BE,eng,0,English,English,P,3056
10379,BE,arq,0,"Arabic, Algerian","Arabic, Algerian",P,53468
10429,BE,hyw,0,"Armenian, Western","Armenian, Western",P,10252
10491,BE,bar,0,Bavarian,Bavarian,P,2755
10528,BE,azj,0,"Azerbaijani, North","Azerbaijani, North",P,1064
10953,BE,bos,0,Bosnian,Bosnian,P,2565
10966,BE,por,47,Portuguese,"Portuguese: Brazilian Portuguese",P,15322
10998,BE,bul,0,Bulgarian,Bulgarian,P,47385
11065,BE,bel,0,Belarusian,Belarusian,P,1677
11140,BE,eng,0,English,English,P,26580
11157,BE,ekk,0,"Estonian, Standard","Estonian, Standard",P,871
11205,BE,fin,0,Finnish,Finnish,P,3247
11217,BE,vls,0,"West Flemish","West Flemish",P,5487436
11234,BE,fra,0,French,French,P,219561
11277,BE,tha,0,Thai,Thai,P,3539
11317,BE,che,0,Chechen,Chechen,P,17700
11335,BE,spa,0,Spanish,Spanish,P,1072
11440,BE,spa,0,Spanish,Spanish,P,678
11458,BE,ces,0,Czech,Czech,P,3201
11496,BE,dan,0,Danish,Danish,P,3117
11600,BE,spa,0,Spanish,Spanish,P,766
11659,BE,lim,0,Limburgish,Limburgish,S,
11659,BE,nld,0,Dutch,Dutch,P,
11713,BE,spa,0,Spanish,Spanish,P,3526
11722,BE,arz,0,"Arabic, Egyptian","Arabic, Egyptian",P,1553
11764,BE,fra,0,French,French,P,29109
11769,BE,fuf,0,Pular,Pular,P,8573
11865,BE,kat,0,Georgian,Georgian,P,3181
11870,BE,gsw,0,"German, Swiss","German, Swiss",P,2258
11871,BE,deu,0,"German, Standard","German, Standard",P,51323
11942,BE,ell,0,Greek,Greek,P,28954
12155,BE,hun,0,Hungarian,Hungarian,P,4737
12161,BE,run,0,Rundi,Rundi,P,2336
12213,BE,mfe,0,Morisyen,Morisyen,P,721
12247,BE,acm,0,"Arabic, Mesopotamian","Arabic, Mesopotamian",P,21109
12256,BE,eng,0,English,English,P,3983
12273,BE,ita,0,Italian,Italian,P,281909
12322,BE,jpn,0,Japanese,Japanese,P,4744
12399,BE,kab,0,Kabyle,Kabyle,P,55461
12599,BE,kaz,0,Kazakh,Kazakh,P,2631
12662,BE,khm,0,Khmer,Khmer,P,542
12700,BE,vie,0,Vietnamese,Vietnamese,P,1347
12795,BE,kor,0,Korean,Korean,P,783
12877,BE,kmr,0,"Kurdish, Northern","Kurdish, Northern",P,29368
13007,BE,lvs,0,"Latvian, Standard","Latvian, Standard",P,1252
13017,BE,apc,0,"Arabic, Levantine","Arabic, Levantine",P,2484
13068,BE,lin,0,Lingala,Lingala,P,24480
13077,BE,lit,13011,Lithuanian,"Lithuanian: Suvalkietiskai",P,1770
13165,BE,ltz,0,Luxembourgish,Luxembourgish,P,4668
13169,BE,ayl,0,"Arabic, Libyan","Arabic, Libyan",P,4670
13186,BE,mkd,0,Macedonian,Macedonian,P,6360
13592,BE,mey,0,Hassaniyya,Hassaniyya,P,1504
13697,BE,spa,0,Spanish,Spanish,P,1039
13775,BE,ron,20630,Romanian,"Romanian: Moldavian",P,1390
13802,BE,mos,0,Moore,Moore,P,770
13819,BE,ary,0,"Arabic, Moroccan","Arabic, Moroccan",P,344059
14039,BE,uzn,0,"Uzbek, Northern","Uzbek, Northern",P,1691
14045,BE,nor,0,Norwegian,Norwegian,P,1379
14371,BE,pes,0,"Persian, Iranian","Persian, Iranian",P,13031
14373,BE,spa,0,Spanish,Spanish,P,1178
14431,BE,pol,0,Polish,Polish,P,98240
14449,BE,por,0,Portuguese,Portuguese,P,55314
14567,BE,rmy,0,"Romani, Vlax","Romani, Vlax",P,15849
14571,BE,ron,0,Romanian,Romanian,P,122244
14598,BE,rus,0,Russian,Russian,P,62735
14605,BE,kin,0,Kinyarwanda,Kinyarwanda,P,4964
14864,BE,srp,0,Serbian,Serbian,P,6254
14899,BE,shy,0,Tachawit,Tachawit,P,41873
14962,BE,slk,0,Slovak,Slovak,P,5778
14983,BE,som,16821,Somali,"Somali: Northern Somali",P,1448
15077,BE,spa,0,Spanish,Spanish,P,79601
15148,BE,swe,0,Swedish,Swedish,P,4657
15152,BE,apc,0,"Arabic, Levantine","Arabic, Levantine",P,15316
15175,BE,tgl,0,Tagalog,Tagalog,P,3513
15201,BE,tgk,0,Tajik,Tajik,P,5128
15414,BE,wol,0,Wolof,Wolof,P,1959
15468,BE,BOD,0,"Tibetan, Central","Tibetan, Central",P,5021
15641,BE,aeb,0,"Arabic, Tunisian","Arabic, Tunisian",P,21148
15696,BE,ukr,0,Ukrainian,Ukrainian,P,4226
15727,BE,urd,0,Urdu,Urdu,P,9679
15741,BE,eng,0,English,English,P,13971
15841,BE,wln,0,Walloon,Walloon,P,3582045
18274,BE,tur,0,Turkish,Turkish,P,163338
18605,BE,khk,0,"Mongolian, Halh","Mongolian, Halh",P,823
19007,BE,sfb,0,"French Belgian Sign Language","French Belgian Sign Language",P,
19007,BE,vgt,0,"Flemish Sign Language","Flemish Sign Language",S,
19206,BE,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,22526
19207,BE,als,0,"Albanian, Tosk","Albanian, Tosk",P,12779
19209,BE,spa,0,Spanish,Spanish,P,12256
19211,BE,hin,0,Hindi,Hindi,S,
19211,BE,sin,0,Sinhala,Sinhala,S,
19211,BE,urd,0,Urdu,Urdu,P,
19213,BE,fra,0,French,French,P,121306
19215,BE,eng,0,English,English,P,49701
19314,BE,prs,0,Dari,Dari,P,26007
19615,BE,tru,0,Turoyo,Turoyo,P,2030
20297,BE,spa,0,Spanish,Spanish,P,1766
10566,BF,eng,0,English,English,P,98494
11140,BF,eng,0,English,English,P,5167
11942,BF,ell,0,Greek,Greek,P,1168
12035,BF,hat,0,"Haitian Creole","Haitian Creole",P,32466
12316,BF,eng,0,English,English,P,6570
15741,BF,eng,0,English,English,P,8661
19007,BF,xxx,0,Unknown,"Language unknown",P,2072
19206,BF,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,796
19406,BF,bah,0,"Bahamas English Creole","Bahamas English Creole",P,256964
10327,BG,ben,0,Bengali,Bengali,P,1855
10327,BG,eng,0,English,English,S,217
10454,BG,csh,0,"Chin, Asho","Chin, Asho",P,4933
10454,BG,ctg,0,Chittagonian,Chittagonian,S,543
10564,BG,ben,0,Bengali,Bengali,P,10811
10564,BG,eng,0,English,English,S,45
10736,BG,ben,0,Bengali,Bengali,P,8872
10736,BG,ctg,0,Chittagonian,Chittagonian,S,6000
10736,BG,ory,0,Odia,Odia,S,13
10736,BG,syl,0,Sylheti,Sylheti,S,26
11029,BG,mya,0,Burmese,Burmese,P,378660
11270,BG,ben,0,Bengali,Bengali,S,38
11270,BG,cnb,0,"Chin, Uppu","Chin, Uppu",S,1084
11270,BG,cnh,0,"Chin, Hakha","Chin, Hakha",S,1947
11270,BG,ctg,0,Chittagonian,Chittagonian,P,20800
11270,BG,syl,0,Sylheti,Sylheti,S,145
11291,BG,ben,0,Bengali,Bengali,S,293
11291,BG,ckh,0,Chak,Chak,P,5851
11291,BG,ctg,0,Chittagonian,Chittagonian,S,408
11293,BG,ccp,0,Chakma,Chakma,P,526704
11293,BG,ctg,0,Chittagonian,Chittagonian,S,6195
11293,BG,syl,0,Sylheti,Sylheti,S,971
11342,BG,cnb,0,"Chin, Uppu","Chin, Uppu",P,6600
11359,BG,rhg,0,Rohingya,Rohingya,P,4163260
11698,BG,ben,0,Bengali,Bengali,P,1562
11698,BG,ctg,0,Chittagonian,Chittagonian,S,58
11698,BG,syl,0,Sylheti,Sylheti,S,823
11826,BG,ben,0,Bengali,Bengali,S,4594
11826,BG,ctg,0,Chittagonian,Chittagonian,S,71
11826,BG,grt,0,Garo,Garo,P,78472
11826,BG,mef,0,Megam,Megam,S,16715
11826,BG,syl,0,Sylheti,Sylheti,S,225
12027,BG,ben,0,Bengali,Bengali,P,65830
12027,BG,ctg,0,Chittagonian,Chittagonian,S,16939
12027,BG,syl,0,Sylheti,Sylheti,S,336
12036,BG,ben,0,Bengali,Bengali,S,1504
12036,BG,grt,0,Garo,Garo,S,482
12036,BG,haj,0,Hajong,Hajong,P,16237
12036,BG,syl,0,Sylheti,Sylheti,S,460
12051,BG,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,17260
12654,BG,aml,0,War-Jaintia,War-Jaintia,P,110060
12771,BG,ben,0,Bengali,Bengali,P,28570
13207,BG,ben,0,Bengali,Bengali,S,544
13207,BG,ctg,0,Chittagonian,Chittagonian,S,3472
13207,BG,rki,0,Rakhine,Rakhine,P,15568
13218,BG,asm,0,Assamese,Assamese,S,350
13218,BG,ben,0,Bengali,Bengali,S,9402
13218,BG,mjx,0,Mahali,Mahali,P,28016
13218,BG,syl,0,Sylheti,Sylheti,S,5092
13218,BG,trp,0,"Kok Borok","Kok Borok",S,125
13322,BG,new,0,Newar,Newar,S,239
13322,BG,npi,0,Nepali,Nepali,P,772
